triangle_key,frequency
BUSD|ETH|LTC,2
BUSD|ETH|MANA,13
BUSD|ETH|NANO,17
BUSD|ETH|NEO,1
BUSD|ETH|OMG,5
BUSD|ETH|ONT,1
BUSD|ETH|QTUM,4
BUSD|ETH|RUB,5
BUSD|ETH|SLP,161
BUSD|ETH|TRX,1
BUSD|ETH|TRY,4
BUSD|ETH|USDT,2
BUSD|ETH|WAVES,4
BUSD|ETH|XMR,1
BUSD|ETH|XRP,2
BUSD|ETH|XVG,17
BUSD|ETH|ZEC,1
BUSD|ETH|ZIL,1
BUSD|ETH|ZRX,11
BUSD|EUR|GRT,21
BUSD|EUR|LINK,2
BUSD|EUR|LTC,1
BUSD|EUR|LUNA,2
BUSD|EUR|SXP,14
BUSD|EUR|TRX,1
BUSD|EUR|VET,1
BUSD|EUR|WIN,14
BUSD|EUR|XLM,3
BUSD|EUR|XRP,4
BUSD|EUR|YFI,18
BUSD|FIL|USDT,4
BUSD|FIO|USDT,71
BUSD|FTM|USDT,13
BUSD|FTT|USDT,11
BUSD|GBP|LINK,2
BUSD|GBP|USDT,1
BUSD|GBP|XRP,2
BUSD|GRT|USDT,3
BUSD|HARD|USDT,365
BUSD|HBAR|USDT,1
BUSD|HOT|TRY,3
BUSD|HOT|USDT,2
BUSD|ICX|USDT,9
BUSD|INJ|USDT,53
BUSD|IOST|USDT,10
BUSD|IOTX|USDT,2
BUSD|JST|USDT,25
BUSD|KNC|USDT,5
BUSD|KSM|USDT,42
BUSD|LINA|USDT,26
BUSD|LINK|TRY,1
BUSD|LINK|USDT,3
BUSD|LIT|USDT,30
BUSD|LRC|USDT,45
