triangle_key,2017,2018,2019,2020,2021,2022
BNB|KAVA|USDT,0,0,3,5,6,4
BNB|BUSD|HBAR,0,0,0,1,16,1
ETH|GXS|USDT,0,0,0,10,8,0
BTC|BUSD|LRC,0,0,0,8,10,0
ETH|USDT|XVG,0,0,0,0,0,18
BNB|USDC|XRP,0,0,4,5,9,0
BUSD|SKL|USDT,0,0,0,2,15,0
BNB|CHR|USDT,0,0,0,8,9,0
BNB|BTC|XVS,0,0,0,4,5,8
ETH|TRY|USDT,0,0,0,15,2,0
BTC|BUSD|LIT,0,0,0,0,15,2
BUSD|ETH|XVG,0,0,0,0,9,8
BTC|USDT|UTK,0,0,0,10,5,2
BUSD|ETH|NANO,0,0,0,5,12,0
BNB|TUSD|XRP,0,0,3,8,4,2
AXS|BTC|USDT,0,0,0,12,5,0
TRX|USDC|USDT,0,0,8,6,3,0
RUB|USDT|XRP,0,0,0,13,3,1
ETH|LTC|TUSD,0,0,5,2,10,0
BUSD|DAI|ETH,0,0,0,17,0,0
ETH|QTUM|USDT,0,9,3,1,3,0
BNB|BUSD|SOL,0,0,0,13,3,0
BTC|LINK|USDT,0,0,16,0,0,0
BTC|NMR|USDT,0,0,0,11,2,3
BNB|BUSD|CTSI,0,0,0,5,11,0
BNB|BTC|DAI,0,0,0,16,0,0
BNB|USDT|ZEN,0,0,0,5,11,0
BNB|BTC|KAVA,0,0,1,7,7,1
ATOM|BNB|USDC,0,0,6,3,7,0
ADA|BNB|ETH,0,3,12,1,0,0
BTC|COMP|USDT,0,0,0,0,0,16
BRL|BTC|DOGE,0,0,0,0,15,0
EOS|ETH|USDC,0,0,8,6,1,0
BNB|BUSD|SAND,0,0,0,7,8,0
BTC|TRY|XRP,0,0,0,12,2,1
ETH|RUB|USDT,0,0,0,10,5,0
AR|BTC|BUSD,0,0,0,0,15,0
BTC|BUSD|OMG,0,0,0,0,15,0
BTC|BUSD|CRV,0,0,0,13,2,0
BTC|BUSD|ONT,0,0,0,4,11,0
BTC|BUSD|XVS,0,0,0,7,5,3
BNB|BTC|USDC,0,0,6,4,5,0
TRY|USDT|XRP,0,0,0,11,3,1
BRL|BUSD|WIN,0,0,0,0,13,2
AION|BNB|USDT,0,0,0,14,0,0
ETH|OMG|USDT,0,0,2,11,0,1
BTC|UAH|USDT,0,0,0,7,3,4
BUSD|ETH|IOTA,0,0,0,1,11,2
BUSD|ETH|KNC,0,0,0,3,10,1
BTC|USDT|ZEN,0,0,0,14,0,0
ETH|TRX|XRP,0,0,0,4,10,0
BUSD|EUR|WIN,0,0,0,0,13,1
BUSD|EUR|SXP,0,0,0,0,1,13
BNB|IOST|USDT,0,0,7,4,3,0
EUR|GRT|USDT,0,0,0,0,5,9
BNB|ETC|ETH,0,6,2,0,6,0
BNB|DASH|USDT,0,0,2,4,8,0
TRX|TRY|XRP,0,0,0,0,14,0
BTC|OGN|USDT,0,0,0,14,0,0
BNB|USDC|USDT,0,0,4,5,5,0
BTC|HARD|USDT,0,0,0,0,11,2
BUSD|ROSE|USDT,0,0,0,1,12,0
BTC|OCEAN|USDT,0,0,0,13,0,0
BUSD|ETH|MANA,0,0,0,4,9,0
ANT|BTC|BUSD,0,0,0,12,1,0
BTC|EUR|XRP,0,0,0,13,0,0
BNB|USDT|WAN,0,0,3,3,7,0
BNB|INJ|USDT,0,0,0,2,11,0
BTC|BUSD|NANO,0,0,0,13,0,0
BNB|STX|USDT,0,0,4,8,1,0
ANT|BUSD|USDT,0,0,0,9,4,0
ADA|BNB|USDC,0,0,7,5,1,0
BNB|SRM|USDT,0,0,0,2,9,2
BUSD|TLM|USDT,0,0,0,0,3,10
BTC|CRV|USDT,0,0,0,11,2,0
BNB|SC|USDT,0,0,0,2,11,0
ETH|USDT|ZIL,0,0,11,2,0,0
BUSD|EGLD|EUR,0,0,0,0,13,0
BNB|LTC|TUSD,0,0,5,4,4,0
BNB|BTC|STX,0,0,5,6,2,0
BUSD|FTM|USDT,0,0,0,0,13,0
BTC|BUSD|SKL,0,0,0,2,9,2
BNB|EUR|USDT,0,0,0,12,0,0
BUSD|MIR|USDT,0,0,0,0,2,10
BNB|ETH|USDC,0,0,7,2,3,0
BNT|BTC|BUSD,0,0,0,10,1,1
BNB|USDT|ZEC,0,0,0,3,6,3
ETH|ICX|USDT,0,1,6,1,0,4
ETH|KNC|USDT,0,0,0,2,9,1
BTC|RUNE|USDT,0,0,0,11,1,0
BNB|BUSD|XVS,0,0,0,2,1,9
BNB|BUSD|ENJ,0,0,0,4,7,1
ETH|USDT|ZEN,0,0,0,7,5,0
BTC|ETH|RUB,0,0,0,12,0,0
ARPA|BNB|USDT,0,0,0,3,8,1
ETH|SC|USDT,0,0,0,3,2,7
BNB|BUSD|WAVES,0,0,0,6,4,2
EUR|USDT|XRP,0,0,0,11,0,0
BNB|BTC|EUR,0,0,0,11,0,0
ETH|STORJ|USDT,0,0,0,11,0,0
BNB|DAI|ETH,0,0,0,11,0,0
BNB|ETH|PAX,0,0,2,2,7,0
BTC|BUSD|COMP,0,0,0,4,0,7
BNB|IDRT|USDT,0,0,0,9,2,0
BTC|RUB|USDT,0,0,0,9,2,0
BUSD|FTT|USDT,0,0,0,0,11,0
BUSD|ENJ|ETH,0,0,0,7,4,0
BUSD|RUB|USDT,0,0,0,7,4,0
BNB|BTC|SRM,0,0,0,2,4,5
BUSD|ETH|ZRX,0,0,0,0,9,2
BTC|LRC|USDT,0,0,0,11,0,0
BTC|BUSD|ENJ,0,0,0,10,0,0
BTC|ETH|EUR,0,0,0,10,0,0
ENJ|EUR|USDT,0,0,0,0,9,1
BNB|BUSD|ICX,0,0,0,3,7,0
BNB|BTC|TRY,0,0,0,10,0,0
BTC|TRY|USDT,0,0,0,10,0,0
BUSD|IOST|USDT,0,0,0,0,10,0
BTC|ICX|USDT,0,3,6,0,0,1
AAVE|BNB|USDT,0,0,0,5,5,0
BTC|KAVA|USDT,0,0,3,7,0,0
BTC|LIT|USDT,0,0,0,0,5,5
ETH|IOST|USDT,0,0,2,6,2,0
BNB|BUSD|XTZ,0,0,0,6,3,1
BNB|BTC|RUB,0,0,0,9,0,1
BNT|BUSD|ETH,0,0,0,5,5,0
BNB|BUSD|DASH,0,0,0,3,5,1
BNB|ETH|TRY,0,0,0,9,0,0
BUSD|SFP|USDT,0,0,0,0,9,0
BTC|ETH|WBTC,0,0,0,7,2,0
BTC|DIA|USDT,0,0,0,4,2,3
PAX|TRX|XRP,0,0,3,6,0,0
BTC|USDT|WAVES,0,0,7,2,0,0
BTC|USDC|XRP,0,0,6,2,1,0
BNB|BTC|EGLD,0,0,0,0,2,7
TRX|USDC|XRP,0,0,1,7,1,0
BTC|BUSD|RUB,0,0,0,6,3,0
BUSD|REEF|USDT,0,0,0,0,1,8
BNB|BTC|SOL,0,0,0,8,1,0
BCH|USDC|USDT,0,0,0,0,7,2
BNB|USDT|XLM,0,6,2,0,0,1
BUSD|TRX|WIN,0,0,0,0,9,0
BTC|FIL|USDT,0,0,0,0,0,9
BUSD|ENJ|USDT,0,0,0,8,1,0
ETH|USDT|WTC,0,0,0,3,6,0
BUSD|ICX|USDT,0,0,0,7,0,2
BCH|BNB|USDC,0,0,0,1,4,4
BTT|TRX|TUSD,0,0,1,5,3,0
BNB|BTC|INJ,0,0,0,2,6,1
BTC|BUSD|ICX,0,0,0,6,0,2
ETH|TRX|TUSD,0,0,1,0,6,1
ALGO|BTC|USDT,0,0,8,0,0,0
ALGO|BNB|BTC,0,0,2,0,6,0
BTC|BUSD|FIL,0,0,0,3,0,5
BNB|TRX|USDC,0,0,1,5,2,0
BNB|TRX|TUSD,0,0,2,5,1,0
BUSD|TOMO|USDT,0,0,0,3,5,0
BAL|BUSD|USDT,0,0,0,6,1,1
BNB|BUSD|SRM,0,0,0,3,4,1
BNB|LTC|USDC,0,0,4,3,1,0
BUSD|ENJ|EUR,0,0,0,0,8,0
BUSD|ETH|ICX,0,0,0,2,4,2
BCH|BTC|USDC,0,0,0,0,5,3
ETH|USDT|XMR,0,0,1,5,2,0
BCH|BUSD|USDC,0,0,0,0,6,2
EGLD|EUR|USDT,0,0,0,0,8,0
BTC|ICP|USDT,0,0,0,0,0,8
ETH|USDT|XEM,0,0,0,0,8,0
BNB|BUSD|ONE,0,0,0,2,4,2
BTC|INJ|USDT,0,0,0,7,1,0
BTC|QTUM|USDT,0,4,4,0,0,0
ETH|RUB|XRP,0,0,0,2,6,0
BNB|DASH|ETH,0,0,2,3,3,0
BTC|UMA|USDT,0,0,0,3,4,1
AAVE|BNB|ETH,0,0,0,3,4,0
BUSD|ONT|USDT,0,0,0,7,0,0
EUR|LUNA|USDT,0,0,0,0,7,0
BTC|BUSD|DAI,0,0,0,7,0,0
AAVE|BNB|BTC,0,0,0,3,4,0
ANT|BTC|USDT,0,0,0,7,0,0
BUSD|RSR|USDT,0,0,0,6,0,1
BUSD|ONE|USDT,0,0,0,1,6,0
ALPHA|BTC|USDT,0,0,0,5,1,1
BNB|BUSD|DOT,0,0,0,7,0,0
BNB|ETH|IOST,0,0,1,1,5,0
BNB|ETH|XMR,0,0,0,4,3,0
BTC|HNT|USDT,0,0,0,2,5,0
BRL|BUSD|USDT,0,0,0,1,6,0
BTC|SXP|TRY,0,0,0,1,3,3
BUSD|DOT|USDT,0,0,0,7,0,0
BTC|EUR|GRT,0,0,0,0,4,3
ATOM|BNB|BUSD,0,0,0,5,1,1
BTC|TUSD|USDT,0,0,0,0,3,4
ETH|TRX|USDC,0,0,2,4,1,0
ETH|USDT|VET,0,6,1,0,0,0
TRX|TUSD|XRP,0,0,0,1,4,2
USDC|USDT|XRP,0,0,3,2,1,0
BTC|USDT|XVS,0,0,0,2,3,1
BNB|BUSD|MATIC,0,0,0,1,5,0
BTC|MANA|USDT,0,0,0,6,0,0
BTC|LTC|USDC,0,0,6,0,0,0
LTC|USDC|USDT,0,0,5,1,0,0
ETH|USDT|WAVES,0,0,5,0,1,0
ETH|TRY|XRP,0,0,0,6,0,0
AUD|BNB|USDT,0,0,0,2,4,0
AUD|BNB|XRP,0,0,0,0,6,0
AUD|BTC|USDT,0,0,0,6,0,0
AVAX|BUSD|EUR,0,0,0,0,6,0
AVAX|BUSD|USDT,0,0,0,6,0,0
AXS|BTC|BUSD,0,0,0,1,5,0
BAT|BNB|BUSD,0,0,0,3,3,0
BAT|BUSD|USDT,0,0,0,6,0,0
BIDR|ETH|USDT,0,0,0,6,0,0
BUSD|TRY|XRP,0,0,0,3,2,1
BUSD|TRY|USDT,0,0,0,6,0,0
BNB|BTC|XMR,0,0,1,4,1,0
BNB|BTT|BUSD,0,0,0,4,2,0
BNB|BTT|TRX,0,0,2,0,4,0
BTC|EGLD|EUR,0,0,0,0,6,0
BUSD|RUB|XRP,0,0,0,2,3,1
BNB|BUSD|EUR,0,0,0,6,0,0
BNB|BUSD|INJ,0,0,0,2,3,1
BUSD|NEO|USDT,0,0,0,6,0,0
BNB|BUSD|SUSHI,0,0,0,5,1,0
BNB|EGLD|USDT,0,0,0,0,1,5
BNB|ETH|EUR,0,0,0,6,0,0
BNB|ETH|ZEC,0,0,1,1,4,0
BNB|EUR|SXP,0,0,0,0,0,6
BNB|PAX|XRP,0,1,4,1,0,0
BNB|RUB|USDT,0,0,0,6,0,0
BUSD|CRV|USDT,0,0,0,6,0,0
BTC|SOL|TRY,0,0,0,0,6,0
BTS|ETH|USDT,0,0,0,6,0,0
BTC|STORJ|USDT,0,0,0,6,0,0
BRL|BTC|ETH,0,0,0,6,0,0
BTC|BUSD|KNC,0,0,0,6,0,0
BTC|MATIC|TRY,0,0,0,0,5,0
BTC|EUR|USDT,0,0,0,5,0,0
BUSD|ETH|OMG,0,0,0,0,5,0
BNB|BUSD|ZEC,0,0,0,5,0,0
AAVE|BTC|ETH,0,0,0,5,0,0
BNB|BUSD|TRY,0,0,0,3,2,0
BNB|BUSD|TRX,0,0,0,5,0,0
BNB|BUSD|SXP,0,0,0,5,0,0
BTC|BUSD|MANA,0,0,0,4,1,0
BTC|BUSD|LUNA,0,0,0,5,0,0
SOL|TRY|USDT,0,0,0,0,5,0
BUSD|KNC|USDT,0,0,0,5,0,0
BNB|BUSD|RVN,0,0,0,1,4,0
BUSD|NEAR|USDT,0,0,0,1,4,0
EUR|TRX|WIN,0,0,0,0,4,1
BNB|BUSD|IOST,0,0,0,0,5,0
ALGO|BNB|BUSD,0,0,0,3,2,0
BTC|BUSD|FTM,0,0,0,0,5,0
BNB|BUSD|ETH,0,0,0,5,0,0
BTC|BUSD|DOT,0,0,0,5,0,0
BNB|BUSD|ETC,0,0,0,1,4,0
ETH|USDC|XRP,0,0,4,1,0,0
BTC|ETH|TUSD,0,0,1,0,2,2
DASH|ETH|USDT,0,0,0,0,3,2
AUD|BNB|BTC,0,0,0,2,3,0
BTC|IDEX|USDT,0,0,0,0,1,4
BNB|RVN|USDT,0,0,1,1,3,0
AUD|BTC|DOGE,0,0,0,0,5,0
BEL|BTC|USDT,0,0,0,3,2,0
BUSD|DAI|USDT,0,0,0,2,3,0
BUSD|COMP|USDT,0,0,0,5,0,0
BRL|BUSD|DOT,0,0,0,0,3,2
BCH|BNB|USDT,0,0,2,3,0,0
AUD|USDT|XRP,0,0,0,0,5,0
ETH|EUR|USDT,0,0,0,5,0,0
AVAX|BNB|BUSD,0,0,0,3,2,0
BNB|USDC|ZEC,0,0,0,4,1,0
BRL|BTC|USDT,0,0,0,4,1,0
BTC|BUSD|TOMO,0,0,0,2,1,2
ETH|LTC|USDC,0,0,4,1,0,0
BTC|BUSD|TRY,0,0,0,5,0,0
BAL|BTC|USDT,0,0,0,5,0,0
AXS|BUSD|USDT,0,0,0,2,3,0
BUSD|ETH|RUB,0,0,0,2,3,0
BRL|BTC|BUSD,0,0,0,1,3,0
BNB|USDT|XMR,0,0,0,2,2,0
AVAX|BNB|USDT,0,0,0,4,0,0
BTC|USDT|XTZ,0,0,4,0,0,0
BAT|BUSD|ETH,0,0,0,1,3,0
BTC|OXT|USDT,0,0,0,0,2,2
BNB|TRX|USDT,0,4,0,0,0,0
ETH|GBP|LINK,0,0,0,0,4,0
BCH|BNB|BTC,0,0,2,2,0,0
AVAX|BNB|BTC,0,0,0,3,1,0
AUD|BUSD|XRP,0,0,0,1,3,0
AUD|BUSD|ETH,0,0,0,2,2,0
EOS|EUR|USDT,0,0,0,0,3,1
BNB|SUSHI|USDT,0,0,0,4,0,0
BCH|BTC|BUSD,0,0,0,4,0,0
BCH|BUSD|EUR,0,0,0,0,4,0
AUD|BTC|XRP,0,0,0,0,4,0
BCH|BUSD|USDT,0,0,0,4,0,0
AUD|BTC|ETH,0,0,0,2,2,0
BRL|DOT|USDT,0,0,0,0,3,1
ATOM|BUSD|USDT,0,0,0,4,0,0
BNB|RUB|XRP,0,0,0,1,3,0
ETH|TUSD|USDT,0,0,0,0,3,1
BUSD|USDT|VET,0,0,0,4,0,0
BNB|PAX|TRX,0,0,2,1,1,0
BNB|BRL|XRP,0,0,0,0,4,0
BNB|BTC|SUSHI,0,0,0,4,0,0
BUSD|SXP|USDT,0,0,0,3,0,1
BUSD|SXP|TRY,0,0,0,0,0,4
BUSD|SNX|USDT,0,0,0,3,1,0
BTC|BUSD|SUSHI,0,0,0,4,0,0
AAVE|BNB|BUSD,0,0,0,1,3,0
ALGO|BUSD|USDT,0,0,0,4,0,0
BTC|KSM|USDT,0,0,0,4,0,0
BUSD|QTUM|USDT,0,0,0,4,0,0
BTC|BUSD|GRT,0,0,0,0,4,0
BNB|BUSD|LTC,0,0,0,4,0,0
BUSD|EOS|EUR,0,0,0,0,3,1
BNB|BUSD|LUNA,0,0,0,4,0,0
BTC|BUSD|ICP,0,0,0,0,0,4
BUSD|MATIC|TRY,0,0,0,0,4,0
BNB|BUSD|NEO,0,0,0,4,0,0
HOT|TRY|USDT,0,0,0,0,4,0
MATIC|TRY|USDT,0,0,0,0,4,0
SXP|TRY|USDT,0,0,0,0,0,4
ADA|BNB|BUSD,0,0,0,4,0,0
AAVE|ETH|USDT,0,0,0,4,0,0
BNB|BUSD|XLM,0,0,0,2,2,0
BUSD|FIL|USDT,0,0,0,4,0,0
BNB|BUSD|XMR,0,0,0,4,0,0
BUSD|EUR|XRP,0,0,0,4,0,0
BNB|ETH|RUB,0,0,0,4,0,0
BTC|ENJ|EUR,0,0,0,0,3,1
BNB|CHZ|TRY,0,0,0,0,4,0
BNB|DOT|USDT,0,0,0,4,0,0
BNB|ENJ|EUR,0,0,0,0,4,0
BUSD|ETH|WAVES,0,0,0,1,1,2
BUSD|ETH|TRY,0,0,0,2,2,0
1INCH|BUSD|USDT,0,0,0,0,4,0
BNB|EGLD|EUR,0,0,0,0,3,1
BUSD|ETH|QTUM,0,0,0,0,4,0
BNB|BUSD|CELR,0,0,0,0,3,0
1INCH|BTC|BUSD,0,0,0,0,3,0
ADA|AUD|BTC,0,0,0,0,3,0
BTC|BUSD|SNX,0,0,0,3,0,0
BTC|BUSD|NEAR,0,0,0,2,1,0
ADA|BRL|BUSD,0,0,0,0,3,0
ADA|BRL|USDT,0,0,0,0,3,0
ADA|BTC|GBP,0,0,0,0,3,0
BTC|BUSD|SXP,0,0,0,3,0,0
ADA|BUSD|GBP,0,0,0,0,3,0
ADA|BUSD|TRY,0,0,0,0,3,0
ADA|ETH|GBP,0,0,0,0,2,1
ADA|GBP|USDT,0,0,0,0,3,0
ETH|USDT|ZEC,0,0,1,0,0,2
ADA|TRY|USDT,0,0,0,0,3,0
ALGO|BNB|USDT,0,0,1,1,1,0
BNB|BUSD|ZIL,0,0,0,2,0,1
ALGO|BTC|BUSD,0,0,0,3,0,0
ALICE|BUSD|USDT,0,0,0,0,2,1
BUSD|ETH|LINK,0,0,0,3,0,0
BUSD|EUR|XLM,0,0,0,0,3,0
ATOM|BNB|BTC,0,0,0,0,0,3
ATOM|BNB|USDT,0,0,0,1,0,2
BUSD|ETH|IOST,0,0,0,0,3,0
BRL|LINK|USDT,0,0,0,0,1,2
AUD|BNB|BUSD,0,0,0,2,1,0
BTC|IOTA|USDT,0,2,0,1,0,0
BRL|BUSD|LINK,0,0,0,0,2,1
ETH|ONT|USDT,0,0,0,1,2,0
AUD|BUSD|USDT,0,0,0,3,0,0
BUSD|GRT|USDT,0,0,0,0,3,0
BRL|BUSD|DOGE,0,0,0,0,3,0
AUD|DOGE|USDT,0,0,0,0,3,0
BUSD|HOT|TRY,0,0,0,0,3,0
AUD|ETH|USDT,0,0,0,2,1,0
BTC|USDT|XLM,0,3,0,0,0,0
BUSD|ETH|GRT,0,0,0,0,3,0
BTC|USDT|XRP,0,3,0,0,0,0
BRL|BTC|LINK,0,0,0,0,1,2
AVAX|BTC|BUSD,0,0,0,3,0,0
BUSD|ETH|EUR,0,0,0,3,0,0
BTC|SRM|USDT,0,0,0,0,0,3
BTT|BUSD|TRX,0,0,0,2,1,0
BAT|BTC|BUSD,0,0,0,3,0,0
BUSD|LINK|USDT,0,0,0,3,0,0
ETH|EUR|XRP,0,0,0,3,0,0
BNB|SOL|TRY,0,0,0,0,3,0
ENJ|ETH|EUR,0,0,0,0,3,0
BUSD|DASH|USDT,0,0,0,3,0,0
BNB|RVN|TRY,0,0,0,0,3,0
BUSD|MANA|USDT,0,0,0,1,2,0
BUSD|USDT|ZEC,0,0,0,3,0,0
BUSD|MATIC|USDT,0,0,0,0,3,0
BNB|BUSD|NEAR,0,0,0,1,2,0
BUSD|USDT|XMR,0,0,0,3,0,0
BUSD|USDT|XLM,0,0,1,2,0,0
BUSD|EOS|USDC,0,0,0,0,0,3
BUSD|UNI|USDT,0,0,0,2,0,1
BNB|BTC|BUSD,0,0,0,3,0,0
BUSD|SUSHI|USDT,0,0,0,3,0,0
BUSD|SRM|USDT,0,0,0,2,0,1
BTC|BUSD|WAVES,0,0,0,3,0,0
BUSD|SOL|TRY,0,0,0,0,3,0
BNB|BUSD|DAI,0,0,0,3,0,0
BUSD|RVN|TRY,0,0,0,0,0,3
BNB|BUSD|FTM,0,0,0,0,3,0
BUSD|DASH|ETH,0,0,0,1,1,0
ETC|ETH|USDT,0,1,0,0,1,0
TRY|USDT|XLM,0,0,0,0,2,0
BNB|MATIC|TRY,0,0,0,0,2,0
TRY|USDT|VET,0,0,0,0,2,0
BNB|BUSD|EGLD,0,0,0,0,0,2
AAVE|BUSD|ETH,0,0,0,2,0,0
BUSD|RVN|USDT,0,0,0,2,0,0
BNB|BUSD|HOT,0,0,0,0,2,0
BTC|BUSD|NEO,0,0,0,2,0,0
BUSD|DOT|TRY,0,0,0,0,2,0
BNB|BTT|USDT,0,0,0,1,1,0
BUSD|DOT|EUR,0,0,0,0,1,1
BTC|CELO|USDT,0,0,0,0,2,0
BCH|EUR|USDT,0,0,0,0,2,0
BNB|BUSD|IOTA,0,0,0,0,0,2
BTC|EOS|EUR,0,0,0,0,1,1
ADA|AUD|BUSD,0,0,0,0,2,0
ADA|AUD|USDT,0,0,0,0,2,0
BUSD|ETH|USDT,0,0,1,1,0,0
BTC|BUSD|LTC,0,0,0,2,0,0
ADA|BRL|BTC,0,0,0,0,2,0
ADA|BRL|ETH,0,0,0,0,2,0
BUSD|ETH|XRP,0,0,0,2,0,0
BNB|BTC|NEAR,0,0,0,0,2,0
ADA|BTC|TRY,0,0,0,0,2,0
BUSD|ETH|LTC,0,0,0,2,0,0
BNB|BTC|GBP,0,0,0,2,0,0
GBP|USDT|XRP,0,0,0,0,2,0
BTC|ETH|GBP,0,0,0,2,0,0
BUSD|TRY|VET,0,0,0,0,2,0
GBP|LINK|USDT,0,0,0,0,2,0
EUR|TRX|XRP,0,0,0,0,2,0
BUSD|EOS|TRY,0,0,0,0,2,0
EUR|LINK|USDT,0,0,0,0,2,0
BUSD|EUR|LINK,0,0,0,0,2,0
ETH|USDT|XRP,0,2,0,0,0,0
BTC|BUSD|FTT,0,0,0,0,2,0
ETH|USDT|XLM,0,2,0,0,0,0
BUSD|USDT|WAVES,0,0,0,2,0,0
BNB|BRL|DOT,0,0,0,0,1,1
BNB|BRL|BTC,0,0,0,2,0,0
BUSD|EUR|LUNA,0,0,0,0,2,0
BTC|BUSD|EUR,0,0,0,2,0,0
BTC|BUSD|DASH,0,0,0,2,0,0
ALICE|BTC|BUSD,0,0,0,0,2,0
ARPA|BNB|TRY,0,0,0,0,1,1
BNB|ETH|TRX,0,2,0,0,0,0
ATOM|BTC|BUSD,0,0,0,2,0,0
BRL|ETH|USDT,0,0,0,1,1,0
BNB|BUSD|VET,0,0,0,2,0,0
AUD|BNB|ETH,0,0,0,1,1,0
BNB|BUSD|USDT,0,0,0,2,0,0
BTC|GBP|XRP,0,0,0,0,2,0
BUSD|LUNA|USDT,0,0,0,2,0,0
BUSD|GBP|LINK,0,0,0,0,2,0
BUSD|LTC|USDT,0,0,0,2,0,0
DOGE|EUR|USDT,0,0,0,0,2,0
AUD|BUSD|DOGE,0,0,0,0,2,0
BUSD|GBP|XRP,0,0,0,0,2,0
DOT|EUR|USDT,0,0,0,0,1,1
DOT|TRY|USDT,0,0,0,0,2,0
BTC|BUSD|SRM,0,0,0,1,0,1
BNB|BUSD|USDC,0,0,0,0,2,0
BUSD|HOT|USDT,0,0,0,0,2,0
AUD|ETH|XRP,0,0,0,0,2,0
BUSD|IOTX|USDT,0,0,0,0,2,0
ETH|LTC|RUB,0,0,0,1,1,0
BRL|BTC|DOT,0,0,0,0,1,1
BNB|BUSD|RUB,0,0,0,1,0,1
EOS|TRY|USDT,0,0,0,0,2,0
BTT|TRX|USDT,0,0,0,1,1,0
BNB|BUSD|ONT,0,0,0,2,0,0
ETH|EUR|GRT,0,0,0,0,0,2
AVAX|BTC|EUR,0,0,0,0,1,0
BTC|CHZ|EUR,0,0,0,0,1,0
BUSD|CHZ|EUR,0,0,0,0,1,0
ETH|EUR|XLM,0,0,0,0,1,0
BCH|BNB|BUSD,0,0,0,1,0,0
BNB|SXP|USDT,0,0,0,0,0,1
BNB|TRX|TRY,0,0,0,0,1,0
ETH|GBP|XRP,0,0,0,0,1,0
ETH|GRT|USDT,0,0,0,0,1,0
BNB|SXP|TRY,0,0,0,0,1,0
BNB|TRY|VET,0,0,0,0,1,0
BUSD|LINK|TRY,0,0,0,0,1,0
BTC|EUR|LINK,0,0,0,0,1,0
BTT|BUSD|USDT,0,0,0,1,0,0
BAKE|BNB|USDT,0,0,0,0,1,0
BAKE|BNB|BUSD,0,0,0,0,1,0
BTC|SNX|USDT,0,0,0,1,0,0
BUSD|ETC|USDT,0,0,0,1,0,0
AVAX|TRY|USDT,0,0,0,1,0,0
AVAX|EUR|USDT,0,0,0,0,1,0
BTC|EUR|XLM,0,0,0,0,1,0
BTC|GBP|LINK,0,0,0,0,1,0
BNB|HOT|TRY,0,0,0,0,1,0
BTC|BUSD|ZEC,0,0,0,1,0,0
BNB|SOL|USDT,0,0,0,0,1,0
BCH|BTC|EUR,0,0,0,0,1,0
AVAX|BNB|TRY,0,0,0,0,1,0
EOS|ETH|EUR,0,0,0,0,0,1
BUSD|ETH|GBP,0,0,0,1,0,0
BTC|USDT|XMR,0,0,1,0,0,0
BNB|EUR|LUNA,0,0,0,0,1,0
BUSD|ETC|ETH,0,0,0,0,1,0
BUSD|ETH|ONT,0,0,0,0,1,0
BUSD|HBAR|USDT,0,0,0,1,0,0
BUSD|LTC|RUB,0,0,0,0,1,0
DOGE|TRY|USDT,0,0,0,0,1,0
BRL|BUSD|ETH,0,0,0,0,1,0
BUSD|GBP|USDT,0,0,0,1,0,0
DOGE|GBP|USDT,0,0,0,0,1,0
ETH|PAX|USDT,0,0,0,1,0,0
BIDR|BNB|BTC,0,0,0,1,0,0
BIDR|BNB|ETH,0,0,0,1,0,0
BRL|BUSD|XRP,0,0,0,0,1,0
BRL|DOGE|USDT,0,0,0,0,1,0
AUD|BTC|BUSD,0,0,0,1,0,0
BRL|ETH|LINK,0,0,0,0,0,1
BIDR|BTC|DOT,0,0,0,1,0,0
CHZ|TRY|USDT,0,0,0,0,1,0
CHZ|EUR|USDT,0,0,0,0,1,0
BUSD|EOS|USDT,0,0,0,1,0,0
BTC|BUSD|XLM,0,0,0,1,0,0
BIDR|BUSD|DOT,0,0,0,1,0,0
BIDR|BUSD|ETH,0,0,0,1,0,0
BUSD|ETH|IOTX,0,0,0,0,1,0
ARPA|TRY|USDT,0,0,0,0,1,0
ETH|TRY|VET,0,0,0,0,1,0
BTC|KNC|USDT,0,0,0,1,0,0
BRL|USDT|XRP,0,0,0,0,1,0
BIDR|DOT|USDT,0,0,0,1,0,0
BTC|UNI|USDT,0,0,0,1,0,0
BUSD|EUR|VET,0,0,0,0,1,0
BTC|BUSD|UNI,0,0,0,1,0,0
BUSD|USDT|XRP,0,0,0,1,0,0
BUSD|MKR|USDT,0,0,0,1,0,0
BUSD|EUR|TRX,0,0,0,0,1,0
BTC|BUSD|ZRX,0,0,0,1,0,0
BTC|BUSD|USDT,0,0,0,1,0,0
BNB|BRL|ETH,0,0,0,1,0,0
BNB|BRL|LTC,0,0,0,0,1,0
BUSD|EUR|LTC,0,0,0,0,1,0
BTC|MKR|USDT,0,0,0,1,0,0
BTC|BUSD|XMR,0,0,0,1,0,0
ADA|EUR|USDT,0,0,0,0,1,0
BNB|DOT|TRY,0,0,0,0,0,1
ADA|BUSD|USDT,0,0,0,1,0,0
BUSD|DOGE|EUR,0,0,0,0,1,0
ADA|BUSD|USDC,0,0,0,0,1,0
BUSD|ETH|ZIL,0,0,0,0,1,0
EUR|TRX|USDT,0,0,0,0,1,0
BTC|TRY|XLM,0,0,0,0,1,0
BTC|ETH|PAX,0,0,0,1,0,0
EUR|USDT|VET,0,0,0,0,1,0
EUR|USDT|XLM,0,0,0,0,1,0
BUSD|ETH|ZEC,0,0,0,0,1,0
