triangle_key,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
BTC|PNT|USDT,4,5,1,3,2,3,6,5,4,4,5,9
BNB|THETA|USDT,4,9,0,4,12,2,4,1,3,2,2,8
BNB|BTC|HBAR,13,5,1,0,1,2,3,1,5,5,10,5
BTC|NANO|USDT,4,2,4,9,2,0,0,0,2,3,10,15
TUSD|USDT|XRP,5,6,5,12,5,0,1,2,1,0,1,13
ETH|LTC|USDT,3,1,0,0,4,0,0,0,0,0,0,42
ADA|ETH|TUSD,15,17,4,1,5,0,1,0,2,0,3,1
BNB|ENJ|USDT,6,15,5,4,5,2,2,5,2,0,1,2
BUSD|SUPER|USDT,0,0,2,15,14,12,3,0,1,1,0,1
BNB|TUSD|USDT,2,14,9,7,1,0,3,2,6,4,0,1
BTC|TOMO|USDT,4,5,2,1,6,2,1,12,1,5,6,4
ALPHA|BTC|BUSD,12,10,1,0,0,1,0,0,0,3,17,5
ETH|KEY|USDT,4,3,1,1,11,3,2,3,4,3,8,5
BNB|BUSD|RUNE,1,6,0,1,1,0,9,19,10,1,0,0
BTC|FET|USDT,6,1,3,2,5,5,3,4,4,4,4,6
BTC|USDT|YFII,0,0,0,0,28,19,0,0,0,0,0,0
BTC|BUSD|DIA,1,0,0,0,5,3,0,4,29,2,3,0
